comment_id,content_id,text,timestamp
COMM_9C8DC2A2,CONTENT_DF01123F,I feel exactly the same way,2026-05-23 07:41:46
COMM_49749716,CONTENT_DF01123F,This happens to me all the time,2026-05-22 17:41:46
COMM_AEFDBF78,CONTENT_DF01123F,Hello from Brazil,2026-05-22 11:41:46
COMM_967C546E,CONTENT_DF01123F,this is literally me,2026-05-23 11:41:46
COMM_99ABC067,CONTENT_DF01123F,I struggle with this daily,2026-05-23 15:41:46
COMM_50FFA8AE,CONTENT_BBB14240,Nice video,2026-06-16 03:41:46
COMM_260FB907,CONTENT_BBB14240,Good content,2026-06-17 21:41:46
COMM_DC791B54,CONTENT_C9E276A9,I don't really agree but okay,2026-06-11 06:41:46
COMM_B0CF6173,CONTENT_C9E276A9,I don't really agree but okay,2026-06-12 09:41:46
COMM_D5AE4C8E,CONTENT_C9E276A9,Nice video,2026-06-11 16:41:46
COMM_C582DAF7,CONTENT_C9E276A9,Good content,2026-06-11 12:41:46
COMM_A50334A1,CONTENT_77F90738,I don't really agree but okay,2026-03-21 12:41:46
COMM_3EA85E26,CONTENT_77F90738,I struggle with this daily,2026-03-20 13:41:46
COMM_5A5EA6BA,CONTENT_77F90738,Good content,2026-03-21 21:41:46
COMM_0BBEDED5,CONTENT_77F90738,Hello from Brazil,2026-03-21 05:41:46
COMM_84D3BB6E,CONTENT_97BF1E85,Hello from Brazil,2026-08-26 04:41:46
COMM_21133168,CONTENT_97BF1E85,Hello from Brazil,2026-08-25 13:41:46
COMM_3E854710,CONTENT_97BF1E85,Good content,2026-08-25 02:41:46
COMM_7724A0EA,CONTENT_97BF1E85,Hello from Brazil,2026-08-26 11:41:46
COMM_36ABFECD,CONTENT_7B78CEA8,I thought I was the only one,2026-04-18 03:41:46
COMM_55B206A3,CONTENT_7B78CEA8,This happens to me all the time,2026-04-18 00:41:46
COMM_96CF2986,CONTENT_7B78CEA8,this is literally me,2026-04-18 19:41:46
COMM_35F9A962,CONTENT_7B78CEA8,I feel exactly the same way,2026-04-18 04:41:46
COMM_0B13ADE4,CONTENT_7B78CEA8,I thought I was the only one,2026-04-19 11:41:46
COMM_C6C6435B,CONTENT_6BB7AC28,Good content,2026-05-02 20:41:46
COMM_54724A7D,CONTENT_0E7595E7,this is literally me,2026-05-18 11:41:46
COMM_CFE1C408,CONTENT_0E7595E7,Interesting perspective,2026-05-18 11:41:46
COMM_CA1E065A,CONTENT_0E7595E7,I don't really agree but okay,2026-05-18 18:41:46
COMM_BB98413C,CONTENT_0E7595E7,exactly my situation,2026-05-18 04:41:46
COMM_7F4886B4,CONTENT_0E7595E7,I don't really agree but okay,2026-05-18 02:41:46
COMM_17C41680,CONTENT_03516EA1,Great tips,2026-07-17 20:41:46
COMM_1B5F91C0,CONTENT_03516EA1,I don't really agree but okay,2026-07-18 22:41:46
COMM_B9FDA7D2,CONTENT_03516EA1,Hello from Brazil,2026-07-18 01:41:46
COMM_39A8C49E,CONTENT_03516EA1,Great tips,2026-07-17 12:41:46
COMM_607B9D4D,CONTENT_03516EA1,Good content,2026-07-18 13:41:46
COMM_2E4017C4,CONTENT_856173EC,I don't really agree but okay,2026-06-12 21:41:46
COMM_7AEB2617,CONTENT_95FEE7C7,same here,2026-05-24 03:41:46
COMM_8D217A28,CONTENT_95FEE7C7,same here,2026-05-25 07:41:46
COMM_1D795901,CONTENT_95FEE7C7,I struggle with this daily,2026-05-24 07:41:46
COMM_5EBE45DF,CONTENT_95FEE7C7,I can relate,2026-05-25 15:41:46
COMM_8AAA487B,CONTENT_95FEE7C7,This happens to me all the time,2026-05-24 00:41:46
COMM_D877C7F2,CONTENT_86383053,This happens to me all the time,2026-08-08 11:41:46
COMM_4D986923,CONTENT_86383053,I thought I was the only one,2026-08-09 03:41:46
COMM_1DD607AC,CONTENT_86383053,This happens to me all the time,2026-08-09 11:41:46
COMM_C18F041F,CONTENT_86383053,Thanks for sharing,2026-08-08 22:41:46
COMM_1D829306,CONTENT_86383053,Thanks for sharing,2026-08-09 02:41:46
COMM_81A9786D,CONTENT_32ECAE41,I can relate,2026-04-08 08:41:46
COMM_69F79BD7,CONTENT_32ECAE41,I can relate,2026-04-07 05:41:46
COMM_45502E98,CONTENT_32ECAE41,I struggle with this daily,2026-04-08 08:41:46
COMM_21A1B80C,CONTENT_027A1B90,I've been through this,2026-04-08 08:41:46
COMM_2D8A157B,CONTENT_027A1B90,This happens to me all the time,2026-04-08 04:41:46
COMM_3CCC624F,CONTENT_027A1B90,Great tips,2026-04-07 17:41:46
COMM_F6CDA169,CONTENT_334CA5FE,I can relate,2026-07-06 00:41:46
COMM_54B1AB47,CONTENT_334CA5FE,Hello from Brazil,2026-07-06 03:41:46
COMM_4BB61A3F,CONTENT_9595178C,I've been through this,2026-08-15 10:41:46
COMM_38322A42,CONTENT_9595178C,Interesting perspective,2026-08-15 09:41:46
COMM_F4E29D4A,CONTENT_EA6AD81A,I thought I was the only one,2026-06-25 23:41:46
COMM_89253670,CONTENT_9C26B84E,Thanks for sharing,2026-06-20 01:41:46
COMM_8A569823,CONTENT_3840D61B,I feel exactly the same way,2026-07-10 02:41:46
COMM_555A46BA,CONTENT_3840D61B,same here,2026-07-11 14:41:46
COMM_CEBE7AAD,CONTENT_3840D61B,I've been through this,2026-07-11 18:41:46
COMM_3E56B6C0,CONTENT_B1B117A8,Good content,2026-03-19 21:41:46
COMM_BDDEF897,CONTENT_B1B117A8,Great tips,2026-03-18 03:41:46
COMM_A49A75BA,CONTENT_B1B117A8,I thought I was the only one,2026-03-18 06:41:46
COMM_6C7DE975,CONTENT_B1B117A8,Nice video,2026-03-18 00:41:46
COMM_2F5B31A6,CONTENT_B49044F9,Good content,2026-08-20 20:41:46
COMM_5DC1D9E2,CONTENT_B49044F9,I can relate,2026-08-21 07:41:46
COMM_7C3B4F45,CONTENT_B49044F9,exactly my situation,2026-08-21 08:41:46
COMM_C17001F7,CONTENT_6B18D9C8,Interesting perspective,2026-08-20 22:41:46
COMM_6933C023,CONTENT_C31236E2,I feel exactly the same way,2026-08-22 09:41:46
COMM_83BFFDC9,CONTENT_C31236E2,I feel exactly the same way,2026-08-22 23:41:46
COMM_B766C20B,CONTENT_C31236E2,This happens to me all the time,2026-08-23 16:41:46
COMM_4F016FB4,CONTENT_C31236E2,same here,2026-08-22 23:41:46
COMM_18879AFC,CONTENT_C31236E2,I can relate,2026-08-22 17:41:46
COMM_D89C7262,CONTENT_4C67CD0C,Hello from Brazil,2026-07-13 02:41:46
COMM_F0163C60,CONTENT_4C67CD0C,Great tips,2026-07-13 22:41:46
COMM_AFDE645A,CONTENT_4C67CD0C,Hello from Brazil,2026-07-14 01:41:46
COMM_2967B613,CONTENT_4C67CD0C,Good content,2026-07-13 23:41:46
COMM_75483079,CONTENT_E4072BFF,same here,2026-08-08 06:41:46
COMM_8CCE32C2,CONTENT_E4072BFF,Thanks for sharing,2026-08-08 14:41:46
COMM_4E1F199F,CONTENT_E4072BFF,Nice video,2026-08-09 10:41:46
COMM_CC96431C,CONTENT_5A093F49,Great tips,2026-03-21 02:41:46
COMM_CD43A908,CONTENT_5A093F49,Interesting perspective,2026-03-21 22:41:46
COMM_8289CCB2,CONTENT_CD016F60,Thanks for sharing,2026-07-01 13:41:46
COMM_A5DAD070,CONTENT_CD016F60,I feel exactly the same way,2026-06-30 02:41:46
COMM_CF67F3FE,CONTENT_CD016F60,Great tips,2026-06-30 21:41:46
COMM_746DB496,CONTENT_CD016F60,Hello from Brazil,2026-07-01 04:41:46
COMM_93EE5DE0,CONTENT_33D72D20,I feel exactly the same way,2026-05-25 20:41:46
COMM_3514DEBF,CONTENT_33D72D20,I feel exactly the same way,2026-05-25 03:41:46
COMM_0E92EC39,CONTENT_33D72D20,I thought I was the only one,2026-05-26 06:41:46
COMM_467C2048,CONTENT_33D72D20,Great tips,2026-05-26 17:41:46
COMM_BFE20352,CONTENT_33D72D20,I struggle with this daily,2026-05-25 07:41:46
COMM_349F0530,CONTENT_05C5A1E0,Hello from Brazil,2026-05-09 09:41:46
COMM_8CD2B65A,CONTENT_2FA704FF,Good content,2026-07-31 20:41:46
COMM_032DA001,CONTENT_2FA704FF,Thanks for sharing,2026-07-31 13:41:46
COMM_0AA4536C,CONTENT_2FA704FF,Great tips,2026-08-01 19:41:46
COMM_928170F6,CONTENT_0C9B1569,I feel exactly the same way,2026-04-09 07:41:46
COMM_AE2DE908,CONTENT_4DFB3FD1,Hello from Brazil,2026-05-31 17:41:46
COMM_ADA6EC52,CONTENT_8C89F022,Hello from Brazil,2026-08-17 16:41:46
COMM_96D4E9B1,CONTENT_8C89F022,I can relate,2026-08-17 01:41:46
COMM_36843836,CONTENT_276DDB81,I don't really agree but okay,2026-06-10 13:41:46
COMM_5E08448F,CONTENT_276DDB81,Nice video,2026-06-11 04:41:46
COMM_1605CD10,CONTENT_276DDB81,Good content,2026-06-11 06:41:46
COMM_67132600,CONTENT_E5C1B4A0,Good content,2026-07-18 17:41:46
COMM_68400BCF,CONTENT_E5C1B4A0,Thanks for sharing,2026-07-18 12:41:46
COMM_9603DFA1,CONTENT_E5C1B4A0,Thanks for sharing,2026-07-19 00:41:46
COMM_8A6238FC,CONTENT_E5C1B4A0,Nice video,2026-07-19 06:41:46
COMM_C076FC31,CONTENT_E5C1B4A0,I can relate,2026-07-19 14:41:46
COMM_287055D9,CONTENT_6EEF165B,I thought I was the only one,2026-08-17 04:41:46
COMM_563931A6,CONTENT_6EEF165B,I feel exactly the same way,2026-08-17 23:41:46
COMM_DB2B8691,CONTENT_101895F7,I thought I was the only one,2026-05-06 06:41:46
COMM_709C06AF,CONTENT_CDCF435E,Nice video,2026-06-14 01:41:46
COMM_D9A69584,CONTENT_CDCF435E,I don't really agree but okay,2026-06-14 17:41:46
COMM_F355DEE2,CONTENT_CDCF435E,I don't really agree but okay,2026-06-14 02:41:46
COMM_058775C8,CONTENT_CDCF435E,I feel exactly the same way,2026-06-15 05:41:46
COMM_23FD677A,CONTENT_A088E115,Good content,2026-05-11 00:41:46
COMM_0019936B,CONTENT_A088E115,same here,2026-05-11 20:41:46
COMM_8E317EC9,CONTENT_A088E115,Hello from Brazil,2026-05-10 07:41:46
COMM_2BFA3918,CONTENT_799570D0,same here,2026-04-14 12:41:46
COMM_8E392F14,CONTENT_799570D0,I don't really agree but okay,2026-04-14 20:41:46
COMM_3CC4745C,CONTENT_799570D0,exactly my situation,2026-04-15 00:41:46
COMM_FF69C53A,CONTENT_799570D0,same here,2026-04-14 10:41:46
COMM_1C1272D7,CONTENT_9ECCBDF0,I've been through this,2026-03-26 13:41:46
COMM_B7245D3E,CONTENT_EDC368FE,same here,2026-08-24 09:41:46
COMM_C4E29615,CONTENT_EDC368FE,Good content,2026-08-25 19:41:46
COMM_F22D3CB7,CONTENT_2C846722,I don't really agree but okay,2026-04-06 01:41:46
COMM_0DAAF906,CONTENT_79CBBB05,Hello from Brazil,2026-05-21 21:41:46
COMM_73FFD872,CONTENT_79CBBB05,Thanks for sharing,2026-05-22 10:41:46
COMM_FA9D3E0B,CONTENT_79CBBB05,same here,2026-05-21 19:41:46
COMM_20293AD8,CONTENT_79CBBB05,I feel exactly the same way,2026-05-22 10:41:46
COMM_FD2AA8AB,CONTENT_5760321F,Hello from Brazil,2026-07-07 22:41:46
COMM_2517A4A5,CONTENT_5760321F,Good content,2026-07-07 20:41:46
COMM_59EBB5E2,CONTENT_363E221C,Thanks for sharing,2026-08-16 08:41:46
COMM_19A3133E,CONTENT_363E221C,Hello from Brazil,2026-08-16 14:41:46
COMM_2E657A23,CONTENT_363E221C,same here,2026-08-16 01:41:46
COMM_5A671BED,CONTENT_062459AF,This happens to me all the time,2026-07-24 10:41:46
COMM_E44ED044,CONTENT_E684601C,I feel exactly the same way,2026-07-12 04:41:46
COMM_911E8B88,CONTENT_E684601C,Great tips,2026-07-12 09:41:46
COMM_3B9C3D23,CONTENT_E684601C,Thanks for sharing,2026-07-11 08:41:46
COMM_028FD9D7,CONTENT_E684601C,Interesting perspective,2026-07-12 22:41:46
COMM_1622F858,CONTENT_E684601C,Interesting perspective,2026-07-11 19:41:46
COMM_3C049012,CONTENT_76D3FC0A,I don't really agree but okay,2026-03-23 00:41:46
COMM_4E941401,CONTENT_76D3FC0A,Hello from Brazil,2026-03-22 13:41:46
COMM_29F49EB3,CONTENT_76D3FC0A,Interesting perspective,2026-03-23 05:41:46
COMM_B5BD15EA,CONTENT_76D3FC0A,same here,2026-03-23 10:41:46
COMM_29CABE74,CONTENT_76D3FC0A,Thanks for sharing,2026-03-23 09:41:46
COMM_48F1B6CD,CONTENT_0CEB8E2B,Nice video,2026-03-23 03:41:46
COMM_67F5B61F,CONTENT_2B042D9A,I thought I was the only one,2026-08-18 09:41:46
COMM_64CAFB55,CONTENT_2B042D9A,Great tips,2026-08-19 06:41:46
COMM_8FA22EEA,CONTENT_B1DDC919,Thanks for sharing,2026-08-31 08:41:46
COMM_7824D134,CONTENT_B1DDC919,Good content,2026-08-30 00:41:46
COMM_10168553,CONTENT_B1DDC919,I don't really agree but okay,2026-08-30 08:41:46
COMM_EEFA827D,CONTENT_B1DDC919,Good content,2026-08-30 21:41:46
COMM_0CA7D8B7,CONTENT_B1DDC919,Nice video,2026-08-30 09:41:46
COMM_9A267055,CONTENT_C6EA523B,Interesting perspective,2026-07-29 21:41:46
COMM_2E1880D9,CONTENT_C6EA523B,I don't really agree but okay,2026-07-29 22:41:46
COMM_43F79274,CONTENT_C6EA523B,Interesting perspective,2026-07-29 00:41:46
COMM_3C65EC36,CONTENT_C6EA523B,Good content,2026-07-29 16:41:46
COMM_C43E8BC9,CONTENT_2031CA78,Good content,2026-07-02 09:41:46
COMM_A0629BE5,CONTENT_2031CA78,I thought I was the only one,2026-07-01 15:41:46
COMM_1BBB7BF0,CONTENT_2031CA78,I've been through this,2026-07-02 22:41:46
COMM_B1252656,CONTENT_2031CA78,This happens to me all the time,2026-07-01 03:41:46
COMM_7282E44F,CONTENT_A1F49AF0,I feel exactly the same way,2026-08-28 13:41:46
COMM_6682D379,CONTENT_98EEBA26,this is literally me,2026-07-25 11:41:46
COMM_6486D7AF,CONTENT_98EEBA26,This happens to me all the time,2026-07-24 18:41:46
COMM_D9ADB9DB,CONTENT_98EEBA26,Hello from Brazil,2026-07-25 03:41:46
COMM_5A176986,CONTENT_226F68DC,Great tips,2026-08-05 09:41:46
COMM_AD3EB541,CONTENT_931AE0C2,Nice video,2026-08-04 22:41:46
COMM_339B963E,CONTENT_F27BB120,Great tips,2026-05-22 13:41:46
COMM_8CFDC5DC,CONTENT_2461C5F3,exactly my situation,2026-08-08 23:41:46
COMM_EF26AE15,CONTENT_2475C655,I can relate,2026-08-06 01:41:46
COMM_C6325159,CONTENT_2475C655,I don't really agree but okay,2026-08-05 03:41:46
COMM_53F8209D,CONTENT_2475C655,I've been through this,2026-08-06 22:41:46
COMM_FED633F2,CONTENT_2475C655,Great tips,2026-08-05 18:41:46
COMM_0092A30A,CONTENT_2475C655,Nice video,2026-08-06 17:41:46
COMM_00D4070D,CONTENT_64BCB11B,Hello from Brazil,2026-07-04 05:41:46
COMM_93082F0B,CONTENT_64BCB11B,This happens to me all the time,2026-07-04 22:41:46
COMM_20C65998,CONTENT_64BCB11B,I thought I was the only one,2026-07-04 22:41:46
COMM_14425A11,CONTENT_64BCB11B,Nice video,2026-07-04 00:41:46
COMM_2D7E9D55,CONTENT_64BCB11B,I feel exactly the same way,2026-07-05 09:41:46
COMM_A813B0E5,CONTENT_7D57654E,exactly my situation,2026-07-18 15:41:46
COMM_EEC1F26B,CONTENT_7D57654E,This happens to me all the time,2026-07-18 15:41:46
COMM_C0892EEE,CONTENT_7D57654E,I don't really agree but okay,2026-07-17 14:41:46
COMM_DEE43F31,CONTENT_7D57654E,Nice video,2026-07-17 09:41:46
COMM_71F8741D,CONTENT_7D57654E,Great tips,2026-07-17 02:41:46
COMM_4D085637,CONTENT_F1E3DF29,Nice video,2026-03-29 08:41:46
COMM_0CAC4CEB,CONTENT_F1E3DF29,Nice video,2026-03-28 15:41:46
COMM_9039324A,CONTENT_F1E3DF29,Hello from Brazil,2026-03-29 02:41:46
COMM_FB6383D6,CONTENT_F1E3DF29,Hello from Brazil,2026-03-29 15:41:46
COMM_6C6B3B4C,CONTENT_8C038B12,Nice video,2026-05-24 04:41:46
COMM_019E1491,CONTENT_8C038B12,Great tips,2026-05-23 17:41:46
COMM_9D147C17,CONTENT_8C038B12,Good content,2026-05-24 02:41:46
COMM_0958E5B9,CONTENT_8C038B12,Nice video,2026-05-24 20:41:46
COMM_464610A4,CONTENT_8C038B12,Thanks for sharing,2026-05-23 02:41:46
COMM_9EFAA123,CONTENT_1384FE30,this is literally me,2026-06-04 14:41:46
COMM_9338FC7D,CONTENT_02394EF1,I don't really agree but okay,2026-05-18 14:41:46
COMM_869037DD,CONTENT_02394EF1,Hello from Brazil,2026-05-19 02:41:46
COMM_CA6B0D29,CONTENT_02394EF1,I don't really agree but okay,2026-05-18 00:41:46
COMM_1001DCE8,CONTENT_02394EF1,I can relate,2026-05-18 23:41:46
COMM_B14BEF0B,CONTENT_A31141F3,I don't really agree but okay,2026-05-22 11:41:46
COMM_C35FE72C,CONTENT_A31141F3,Great tips,2026-05-21 17:41:46
COMM_B4937A22,CONTENT_A31141F3,Nice video,2026-05-22 05:41:46
COMM_1DB7FB7D,CONTENT_1C21C0DE,Interesting perspective,2026-07-16 09:41:46
COMM_7B4AAC47,CONTENT_1C21C0DE,Interesting perspective,2026-07-15 23:41:46
COMM_247D87A4,CONTENT_1C21C0DE,I can relate,2026-07-15 13:41:46
COMM_1273B03C,CONTENT_1C21C0DE,I can relate,2026-07-15 22:41:46
COMM_43D1649F,CONTENT_1C21C0DE,Good content,2026-07-16 16:41:46
COMM_4188BD1A,CONTENT_D5704D3A,Thanks for sharing,2026-05-06 03:41:46
COMM_C5116BEA,CONTENT_746C34A8,Nice video,2026-07-16 21:41:46
COMM_6ADE5BE7,CONTENT_746C34A8,Hello from Brazil,2026-07-16 21:41:46
COMM_483C4554,CONTENT_746C34A8,Interesting perspective,2026-07-16 20:41:46
COMM_6AC5BF31,CONTENT_49B00849,I can relate,2026-03-25 02:41:46
COMM_F8D869C3,CONTENT_0DAFF404,I can relate,2026-05-31 09:41:46
COMM_00B2F8F8,CONTENT_0DAFF404,Great tips,2026-06-01 08:41:46
COMM_8DAA274E,CONTENT_9687C024,Nice video,2026-08-29 06:41:46
COMM_04DFAF30,CONTENT_9687C024,Interesting perspective,2026-08-28 19:41:46
COMM_7322DC1E,CONTENT_250C2E77,I thought I was the only one,2026-05-14 19:41:46
COMM_9371BAC9,CONTENT_250C2E77,I don't really agree but okay,2026-05-13 12:41:46
COMM_E995753E,CONTENT_250C2E77,I struggle with this daily,2026-05-13 00:41:46
COMM_3BCBABA1,CONTENT_250C2E77,I struggle with this daily,2026-05-13 09:41:46
COMM_22E80072,CONTENT_0E13D5B7,I feel exactly the same way,2026-05-12 09:41:46
COMM_995A69F7,CONTENT_0E13D5B7,I thought I was the only one,2026-05-12 03:41:46
COMM_EA9F0890,CONTENT_6DD2A84F,Interesting perspective,2026-05-17 15:41:46
COMM_F630D5C0,CONTENT_6DD2A84F,Nice video,2026-05-16 01:41:46
COMM_226BC5EA,CONTENT_6DD2A84F,exactly my situation,2026-05-16 07:41:46
COMM_1AAACB04,CONTENT_503A3AFC,this is literally me,2026-08-13 06:41:46
COMM_B7AFBB7F,CONTENT_503A3AFC,I thought I was the only one,2026-08-13 20:41:46
COMM_FB1C25BF,CONTENT_503A3AFC,I thought I was the only one,2026-08-13 20:41:46
COMM_F9DC302A,CONTENT_3AB4DEDE,I struggle with this daily,2026-04-11 22:41:46
COMM_88BBDE26,CONTENT_3AB4DEDE,I thought I was the only one,2026-04-11 21:41:46
COMM_B3CDAA32,CONTENT_3AB4DEDE,I thought I was the only one,2026-04-11 15:41:46
COMM_4A19E729,CONTENT_3AB4DEDE,I thought I was the only one,2026-04-10 10:41:46
COMM_0958FE6B,CONTENT_3AB4DEDE,Nice video,2026-04-11 00:41:46
COMM_F671C439,CONTENT_EA3AA080,I feel exactly the same way,2026-08-29 13:41:46
COMM_C5F87D39,CONTENT_DC58533A,exactly my situation,2026-08-08 22:41:46
COMM_0ECF6E63,CONTENT_DC58533A,Great tips,2026-08-08 18:41:46
COMM_8F4D1891,CONTENT_DC58533A,I can relate,2026-08-07 02:41:46
COMM_69A1DA5B,CONTENT_DC58533A,I thought I was the only one,2026-08-07 16:41:46
COMM_1EA36832,CONTENT_59609E74,Great tips,2026-07-07 14:41:46
COMM_66D15C2A,CONTENT_59609E74,Hello from Brazil,2026-07-07 05:41:46
COMM_DC5129D5,CONTENT_59609E74,exactly my situation,2026-07-07 19:41:46
COMM_66D91367,CONTENT_59609E74,This happens to me all the time,2026-07-07 21:41:46
COMM_EA5E321E,CONTENT_89D8E357,I can relate,2026-05-20 21:41:46
COMM_D6F3EF32,CONTENT_89D8E357,Good content,2026-05-21 21:41:46
COMM_20BF26FB,CONTENT_89D8E357,Interesting perspective,2026-05-20 22:41:46
COMM_17AAF211,CONTENT_89D8E357,I've been through this,2026-05-20 08:41:46
COMM_3C0EA54F,CONTENT_45C5DF1F,Great tips,2026-07-18 05:41:46
COMM_6F731C99,CONTENT_45C5DF1F,Nice video,2026-07-18 18:41:46
COMM_0333183E,CONTENT_6D6724AA,Interesting perspective,2026-05-06 11:41:46
COMM_5EA7139E,CONTENT_C23C917E,Interesting perspective,2026-03-28 04:41:46
COMM_5672EC05,CONTENT_C23C917E,Interesting perspective,2026-03-27 12:41:46
COMM_BE1F363A,CONTENT_C23C917E,Hello from Brazil,2026-03-28 09:41:46
COMM_DA31542F,CONTENT_43F03E0C,exactly my situation,2026-08-12 03:41:46
COMM_578DD7AD,CONTENT_43F03E0C,Interesting perspective,2026-08-11 02:41:46
COMM_5E5CCADF,CONTENT_43F03E0C,Thanks for sharing,2026-08-11 13:41:46
COMM_6022C91D,CONTENT_43F03E0C,I don't really agree but okay,2026-08-12 22:41:46
COMM_4B5B161E,CONTENT_43F03E0C,Thanks for sharing,2026-08-12 10:41:46
COMM_7116D9D0,CONTENT_CB73AAD6,I feel exactly the same way,2026-04-25 11:41:46
COMM_42BE59DE,CONTENT_CB73AAD6,Nice video,2026-04-26 03:41:46
COMM_703A981D,CONTENT_CB73AAD6,Thanks for sharing,2026-04-25 17:41:46
COMM_0E84C7AB,CONTENT_CB73AAD6,Hello from Brazil,2026-04-26 08:41:46
COMM_1D4601CA,CONTENT_CB73AAD6,Nice video,2026-04-25 12:41:46
COMM_79913BE8,CONTENT_EF50350C,same here,2026-07-10 11:41:46
COMM_E4067268,CONTENT_EF50350C,I don't really agree but okay,2026-07-10 19:41:46
COMM_D46B960D,CONTENT_EF50350C,I've been through this,2026-07-10 22:41:46
COMM_A3104541,CONTENT_EF50350C,I feel exactly the same way,2026-07-09 15:41:46
COMM_9A98F738,CONTENT_989D8983,Nice video,2026-04-02 01:41:46
COMM_0DCC662F,CONTENT_989D8983,This happens to me all the time,2026-04-03 05:41:46
COMM_1618523B,CONTENT_989D8983,I feel exactly the same way,2026-04-02 15:41:46
COMM_18EE776A,CONTENT_7B34AA05,Great tips,2026-03-22 07:41:46
COMM_58BDBDA6,CONTENT_7B34AA05,I've been through this,2026-03-23 00:41:46
COMM_CD08ECA2,CONTENT_7B34AA05,I can relate,2026-03-23 13:41:46
COMM_6908463B,CONTENT_7B34AA05,I struggle with this daily,2026-03-23 19:41:46
COMM_BB3753E4,CONTENT_7B34AA05,this is literally me,2026-03-22 09:41:46
COMM_5992B7E3,CONTENT_F6AAC844,Great tips,2026-08-07 03:41:46
COMM_A3ADDA9F,CONTENT_F6AAC844,Great tips,2026-08-07 10:41:46
COMM_4E884337,CONTENT_824F3D27,Interesting perspective,2026-06-21 12:41:46
COMM_729155ED,CONTENT_824F3D27,Good content,2026-06-21 18:41:46
COMM_F0B35F63,CONTENT_824F3D27,Good content,2026-06-21 03:41:46
COMM_A8ADE388,CONTENT_824F3D27,Good content,2026-06-21 18:41:46
COMM_7800E0CA,CONTENT_824F3D27,Hello from Brazil,2026-06-22 06:41:46
COMM_91428B1D,CONTENT_565B0AB1,Interesting perspective,2026-07-13 13:41:46
COMM_F5C091B5,CONTENT_565B0AB1,I feel exactly the same way,2026-07-12 22:41:46
COMM_36171487,CONTENT_565B0AB1,Interesting perspective,2026-07-12 03:41:46
COMM_996DEEFA,CONTENT_565B0AB1,Great tips,2026-07-13 22:41:46
COMM_653A4444,CONTENT_EDFBA329,I struggle with this daily,2026-07-23 18:41:46
COMM_051733A0,CONTENT_EDFBA329,Nice video,2026-07-24 10:41:46
COMM_72619DB2,CONTENT_EDFBA329,Nice video,2026-07-23 07:41:46
COMM_615353FD,CONTENT_38D3FDCF,This happens to me all the time,2026-05-06 04:41:46
COMM_FD8C0E3D,CONTENT_38D3FDCF,I struggle with this daily,2026-05-06 00:41:46
COMM_C4C48F2A,CONTENT_38D3FDCF,I thought I was the only one,2026-05-06 02:41:46
COMM_62E922C6,CONTENT_A28E867A,I struggle with this daily,2026-06-03 06:41:46
COMM_86614873,CONTENT_A28E867A,I feel exactly the same way,2026-06-02 09:41:46
COMM_C173AE07,CONTENT_13DD178F,I thought I was the only one,2026-06-12 08:41:46
COMM_A0FAD2B5,CONTENT_13DD178F,Nice video,2026-06-12 08:41:46
COMM_4C70C229,CONTENT_13DD178F,I struggle with this daily,2026-06-12 10:41:46
COMM_F7CDC8F2,CONTENT_FB04B16F,Great tips,2026-05-25 23:41:46
COMM_BD7D35A3,CONTENT_9D0F3442,Thanks for sharing,2026-06-28 05:41:46
COMM_F28BDACA,CONTENT_9D0F3442,I don't really agree but okay,2026-06-28 12:41:46
COMM_83972518,CONTENT_9D0F3442,Nice video,2026-06-29 10:41:46
COMM_902622DE,CONTENT_8F80DA4D,Great tips,2026-08-25 11:41:46
COMM_1CEC4F06,CONTENT_C6298E27,Thanks for sharing,2026-06-28 23:41:46
COMM_58575D40,CONTENT_C6298E27,this is literally me,2026-06-29 16:41:46
COMM_EA84D8DA,CONTENT_4C42F996,Great tips,2026-06-02 08:41:46
COMM_1D329F24,CONTENT_4C42F996,Hello from Brazil,2026-06-01 17:41:46
COMM_DE339DE8,CONTENT_4C42F996,Nice video,2026-06-01 05:41:46
COMM_6E6A3B54,CONTENT_4C42F996,I thought I was the only one,2026-06-02 18:41:46
COMM_C95F4B57,CONTENT_4C42F996,Good content,2026-06-01 08:41:46
COMM_2A4980D8,CONTENT_ABF6B7F2,Interesting perspective,2026-03-14 23:41:46
COMM_79CAFE56,CONTENT_ABF6B7F2,Good content,2026-03-14 16:41:46
COMM_CB419429,CONTENT_ABF6B7F2,Great tips,2026-03-15 09:41:46
COMM_AB095116,CONTENT_ABF6B7F2,Hello from Brazil,2026-03-15 05:41:46
COMM_659F3250,CONTENT_ABF6B7F2,I don't really agree but okay,2026-03-15 21:41:46
COMM_A24FAB60,CONTENT_7167F8F8,I don't really agree but okay,2026-06-08 19:41:46
COMM_04C5F6F9,CONTENT_7167F8F8,I thought I was the only one,2026-06-09 15:41:46
COMM_83756D78,CONTENT_7167F8F8,This happens to me all the time,2026-06-08 13:41:46
COMM_632FAE74,CONTENT_93F21830,Great tips,2026-06-29 14:41:46
COMM_82E14D6B,CONTENT_93F21830,Good content,2026-06-30 06:41:46
COMM_7AC38241,CONTENT_93F21830,I don't really agree but okay,2026-06-29 13:41:46
COMM_3017C35E,CONTENT_36825270,this is literally me,2026-06-02 14:41:46
COMM_71BEBB0A,CONTENT_36825270,this is literally me,2026-06-02 20:41:46
COMM_BCFA1497,CONTENT_F38548A8,I can relate,2026-03-20 15:41:46
